Shape_Area,Shape_Leng,Surface_PU,unique_id,origine,cluster_PC,cluster_DI,DI_reg,DI_6cat,sp_richnes,sum_max_ei,access,chantiers,ParcourRef,enjeux_Z,enjeu_2026,enjeux,prio_all,prio_txt
10045.95557480000,396.45303870600,1.00459555748,"771",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",37.52700918760,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,81.20311056400,"2",Fort enjeu de conservation à l'échelle du massif,81.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10151.67929390000,402.48805033700,1.01516792939,"772",DI terrain 2024,"-99","1","-99",intact,"0","0",54.44240261260,Buffer de 500m autour d'un chantier historique,Surveillance,79.80463214870,"2",Fort enjeu de conservation à l'échelle du massif,91.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
3866.73461008000,248.26652705700,0.38667346101,"773",DI terrain Piton de Caille 2021,"1","-99","-99",peu envahi (2),"1","3",384.26646286500,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,22.36481102860,"0",Faible enjeu de conservation à l'échelle du massif,65.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10152.65155050000,403.23939538100,1.01526515505,"774",DI terrain 2024,"-99","2","-99",intact,"0","0",3277.19995117000,Pas de chantiers connus dans les 5 dernières années,Surveillance,87.30115149570,"2",Fort enjeu de conservation à l'échelle du massif,86.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
22345.96318150000,594.88073068500,2.23459631815,"775",DI terrain 2024,"-99","1","-99",intact,"3","3",1144.32317490000,Pas de chantiers connus dans les 5 dernières années,Surveillance,14.11178567090,"0",Faible enjeu de conservation à l'échelle du massif,68.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
17482.87373820000,553.63366162400,1.74828737382,"776",DI terrain 2024,"-99","1","-99",intact,"0","0",745.85099470700,Pas de chantiers connus dans les 5 dernières années,Surveillance,7.06271606819,"0",Faible enjeu de conservation à l'échelle du massif,65.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
43044.02402720000,861.74508349700,4.30440240272,"777",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",3916.73314214000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,8.04061125937,"0",Faible enjeu de conservation à l'échelle du massif,59.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10086.78474730000,397.08143849400,1.00867847473,"778",DI terrain 2024,"-99","1","-99",intact,"0","0",1695.57369921000,Pas de chantiers connus dans les 5 dernières années,Surveillance,53.22767319930,"2",Fort enjeu de conservation à l'échelle du massif,78.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
13510.99730510000,473.40641807300,1.35109973051,"779",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"6","3",473.73856613500,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,1.08735118910,"0",Faible enjeu de conservation à l'échelle du massif,59.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
34377.92681460001,948.01232259300,3.43779268146,"780",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",2040.77160645000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,49.69344122590,"1",Enjeu de conservation intermédiaire à l'échelle du massif,58.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"781",DI regional 2025,"-99","-99","0",intact,"0","-99",760.08874511700,Pas de chantiers connus dans les 5 dernières années,Surveillance,40.13455936670,"1",Enjeu de conservation intermédiaire à l'échelle du massif,69.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9381.86458100000,383.84481853700,0.93818645810,"782",DI terrain 2024,"-99","1","-99",intact,"1","2",54.61941016000,Buffer de 200m autour d'un chantier historique,Surveillance,7.33800102049,"0",Faible enjeu de conservation à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10774.21775030000,405.44810078600,1.07742177503,"783",DI terrain 2024,"-99","1","-99",peu envahi (1),"4","3",1010.12167766000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,73.18670563600,"2",Fort enjeu de conservation à l'échelle du massif,87.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
35025.60364800000,729.27343833300,3.50256036480,"784",DI regional 2025,"-99","-99","0",intact,"0","-99",420.86950683600,Pas de chantiers connus dans les 5 dernières années,Surveillance,86.71441438280,"2",Fort enjeu de conservation à l'échelle du massif,83.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10155.46093570000,400.58656875200,1.01554609357,"785",DI terrain 2024,"-99","1","-99",intact,"0","0",989.31520760400,Pas de chantiers connus dans les 5 dernières années,Surveillance,9.41078136025,"0",Faible enjeu de conservation à l'échelle du massif,66.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"786",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",7116.85302734000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,2.60649523035,"0",Faible enjeu de conservation à l'échelle du massif,46.00000000000,Faibles Priorités - Score inférieur à 50
49444.68047380000,852.76456586800,4.94446804738,"787",DI regional 2025,"-99","-99","1",peu envahi (2),"1","3",3250.68757825000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,50.16085334010,"1",Enjeu de conservation intermédiaire à l'échelle du massif,66.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10247.59089990000,402.14244689100,1.02475908999,"788",DI terrain 2024,"-99","2","-99",peu envahi (2),"0","0",1873.39505560000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,67.22671302240,"2",Fort enjeu de conservation à l'échelle du massif,81.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
5591.16718168000,352.86413251700,0.55911671817,"789",DI regional 2025,"-99","-99","0",intact,"0","-99",141.53678894000,Chantiers dans les 5 dernières années,Surveillance,7.84826209027,"0",Faible enjeu de conservation à l'échelle du massif,66.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
2126.64671706000,243.50508055600,0.21266467171,"790",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",1680.16418457000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,34.16701346000,"0",Faible enjeu de conservation à l'échelle du massif,63.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
33376.73923140001,709.45590705700,3.33767392314,"791",DI regional 2025,"-99","-99","2",moyennement envahi (4),"0","-99",1871.49052852000,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,21.68100886330,"0",Faible enjeu de conservation à l'échelle du massif,48.00000000000,Faibles Priorités - Score inférieur à 50
9848.46991917000,396.99520116300,0.98484699192,"792",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"3","3",485.49300994900,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,21.96711326120,"0",Faible enjeu de conservation à l'échelle du massif,65.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9419.17201578000,526.70778264300,0.94191720158,"793",DI terrain 2024,"-99","1","-99",intact,"0","0",161.42672260600,Pas de chantiers connus dans les 5 dernières années,Surveillance,49.19927681820,"1",Enjeu de conservation intermédiaire à l'échelle du massif,78.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
20022.24687690000,564.32528175400,2.00222468769,"794",DI terrain 2024,"-99","1","-99",intact,"1","1",1066.02018745000,Pas de chantiers connus dans les 5 dernières années,Surveillance,82.11368723800,"2",Fort enjeu de conservation à l'échelle du massif,87.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
3869.77248195000,248.30551008700,0.38697724820,"795",DI terrain Piton de Caille 2021,"2","-99","-99",moyennement envahi (4),"8","3",272.52826062900,Buffer de 200m autour d'un chantier historique,Restauration moy envahi,7.99256421358,"0",Faible enjeu de conservation à l'échelle du massif,59.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
23545.19000000000,635.46028031100,2.35451900000,"796",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",2030.37817383000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,54.79581859930,"2",Fort enjeu de conservation à l'échelle du massif,60.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"797",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",7156.17480469000,Pas de chantiers connus dans les 5 dernières années,Restauration très envahi,12.30125322340,"0",Faible enjeu de conservation à l'échelle du massif,24.00000000000,Faibles Priorités - Score inférieur à 50
9603.18513690000,390.32338971100,0.96031851369,"798",DI terrain 2024,"-99","2","-99",peu envahi (2),"1","3",2762.83128000000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,68.85559691560,"2",Fort enjeu de conservation à l'échelle du massif,73.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
23955.50272970000,902.25933740100,2.39555027297,"799",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",1780.59838867000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,64.00517497860,"2",Fort enjeu de conservation à l'échelle du massif,65.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
39539.07420570000,783.76221615800,3.95390742057,"800",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",1070.76599121000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,5.05083714672,"0",Faible enjeu de conservation à l'échelle du massif,47.00000000000,Faibles Priorités - Score inférieur à 50
24177.01754280000,699.17179641600,2.41770175428,"801",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",3168.09983109000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,55.40564680440,"2",Fort enjeu de conservation à l'échelle du massif,51.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"802",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",5981.46923828000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,62.16182352540,"2",Fort enjeu de conservation à l'échelle du massif,54.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10375.93979330000,400.78036843300,1.03759397933,"803",DI terrain 2024,"-99","1","-99",intact,"0","0",726.39780833400,Buffer de 200m autour d'un chantier historique,Surveillance,47.43383565320,"2",Fort enjeu de conservation à l'échelle du massif,81.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
15704.63329820000,732.29242636100,1.57046332982,"804",DI regional 2025,"-99","-99","0",intact,"0","-99",290.24115551600,Pas de chantiers connus dans les 5 dernières années,Surveillance,73.82831285580,"2",Fort enjeu de conservation à l'échelle du massif,77.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"805",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",6609.94921875000,Pas de chantiers connus dans les 5 dernières années,Restauration très envahi,56.58129157780,"2",Fort enjeu de conservation à l'échelle du massif,44.00000000000,Faibles Priorités - Score inférieur à 50
40000.00000000000,800.00000000000,4.00000000000,"806",DI regional 2025,"-99","-99","0",intact,"0","-99",4217.30761719000,Pas de chantiers connus dans les 5 dernières années,Surveillance,69.70917187690,"2",Fort enjeu de conservation à l'échelle du massif,72.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
24263.45673410000,617.68772828400,2.42634567341,"807",DI terrain 2024,"-99","1","-99",intact,"1","3",228.32757123200,Pas de chantiers connus dans les 5 dernières années,Surveillance,83.56590408850,"2",Fort enjeu de conservation à l'échelle du massif,85.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
10011.24847290000,390.81207662900,1.00112484729,"808",DI terrain 2024,"-99","1","-99",intact,"0","0",56.37568222500,Chantiers dans les 5 dernières années,Surveillance,42.41148806340,"1",Enjeu de conservation intermédiaire à l'échelle du massif,82.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10161.72318270000,405.87734108000,1.01617231827,"809",DI terrain 2024,"-99","1","-99",intact,"0","0",332.03225468400,Buffer de 200m autour d'un chantier historique,Surveillance,10.53249239510,"0",Faible enjeu de conservation à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9863.88695538000,396.35437676900,0.98638869554,"810",DI terrain 2024,"-99","1","-99",peu envahi (1),"4","3",162.54872539800,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,27.23213768010,"0",Faible enjeu de conservation à l'échelle du massif,76.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10100.29004000000,400.29004505300,1.01002900400,"811",DI terrain 2024,"-99","1","-99",intact,"0","0",425.67373904500,Buffer de 200m autour d'un chantier historique,Surveillance,34.98237704770,"1",Enjeu de conservation intermédiaire à l'échelle du massif,78.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"812",DI regional 2025,"-99","-99","0",intact,"2","3",588.09020996100,Pas de chantiers connus dans les 5 dernières années,Surveillance,83.55905509470,"2",Fort enjeu de conservation à l'échelle du massif,82.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
3755.94359920000,244.87371511500,0.37559435992,"813",DI terrain Piton de Caille 2021,"1","-99","-99",peu envahi (2),"5","3",191.70932474800,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,8.02456843191,"0",Faible enjeu de conservation à l'échelle du massif,62.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
39651.25076380000,785.46288970600,3.96512507638,"814",DI regional 2025,"-99","-99","2",moyennement envahi (4),"0","-99",806.90521240200,Buffer de 200m autour d'un chantier historique,Restauration moy envahi,38.60719136000,"0",Faible enjeu de conservation à l'échelle du massif,57.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10150.04708010000,400.26225604800,1.01500470801,"815",DI terrain 2024,"-99","6","-99",très envahi (6),"1","3",719.10193285900,Buffer de 200m autour d'un chantier historique,Restauration très envahi,5.29176224589,"0",Faible enjeu de conservation à l'échelle du massif,69.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
46944.07349000000,830.02683597600,4.69440734900,"816",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",5746.17527916000,Pas de chantiers connus dans les 5 dernières années,Restauration très envahi,52.58169246460,"1",Enjeu de conservation intermédiaire à l'échelle du massif,37.00000000000,Faibles Priorités - Score inférieur à 50
30578.89479980000,798.26574595500,3.05788947998,"817",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",5736.67316408000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,73.83907567440,"2",Fort enjeu de conservation à l'échelle du massif,60.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10543.78166270000,405.83382665100,1.05437816627,"818",DI terrain 2024,"-99","1","-99",peu envahi (1),"11","3",2059.92904053000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,80.32914786990,"2",Fort enjeu de conservation à l'échelle du massif,79.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
